text,ref,translated,similarity_score
"Nya siawo tsɔa agbemenusɔsrɔ̃ kple nunya veviwo ɖe asi. Ne èhe to na wò gɔme la, èƒoa fu ɖe wò dɔgbo me. Nenema ke nunɔla la nɔa anyi ɖe adzɔge be yeƒe du namu, anye eƒe akpa aɖe.","These sayings carry important life lessons and wisdom. If you punish your bottom, you flatulate in your stomach. Similarly, the priest sits aloof for his town to collapse, he will be part of it.","“I’m sorry, they say ‘veviwo’ to me. Ne, I’m here to take something from you. I’ve been waiting for you, and your presence is a promise of a gift. I’m waiting for you to come, and I’m waiting for you to give me a gift.”",0.1453857421875
"Ke boŋ ɣeaɖewoɣi la, dɔlélea te ŋu ɖea eɖokui fiana vie alo ɖea dzesiwo fiana be eya hã li.","Instead, sometimes the disease can manifest itself slightly or show symptoms to indicate that it is also present.","“I am a beautiful woman, your love is a beautiful song, and your love is a beautiful song, and it is a beautiful song.”",-0.01861572265625
Nuɖaɖavi bubuwo akpe ɖe ŋuwò be woakpɔ nutoa me ta.,Alternative cooking sources help to preserve the environment.,“I need a place where you are sleeping.”,-0.020538330078125
Wode kpovitɔ aɖe gaxɔ me le esi wòzã adzɔxelawo ƒe ga le mɔ gbegblẽ nu le ɣleti si va yi me. ta.,A certain officer was imprisoned for misusing taxpayers money last month.,“I am grateful for the opportunity to learn.”,-0.01468658447265625
"Fifia, ne ame akpa gãtɔ kpɔ dzesi dzĩ sia la, wokpɔa lɔlɔ̃, ŋusẽ kple ɖekawɔwɔ.","Now, when most people see this red symbol, they see love, strength and togetherness.","“Fifia, name Akpa got a strong, beautiful woman.”",0.1392822265625
"Wo dometɔ aɖewoe nye hadɔwɔlawo ƒe agbanɔamedziwo, gake ne ɖeko wòbia la, dzi dzea eme.",Some raised issues are company obligations but all he's asking for is calmness.,“I am very happy with your appearance and clothing.”,0.12548828125
Menye teƒe ɖe sia ɖe si le dukɔa me lae sɔ be woatu xɔa o.,Not every place in the country is suitable for construction of the borehole.,“Menye teƒe ɖe sia ɖe si le dukɔa me lae sɔ be woatu xɔa o.”,-0.017120361328125
Dzila aɖewo mexɔa wo viwo be woaƒo asa na alakpanyawo atike vɔ̃ɖiwo o.,Some parents didn't take their children for immunization upon rumours of fake drugs.,“I want to see the world.”,0.030670166015625
Woɖo aɖaŋu na ɖeviwo be woasrɔ̃ nu tso sukudede ŋu.,Children are advised to be positive about education.,“Please teach me how to be a good person.”,0.31982421875
Tɔdziʋua dze anyi le ta la me eye ame geɖe ku.,The ferry capsized in the lake and killed a number of people.,“I see a beautiful woman.”,0.01305389404296875
Tsi dzadzɛa akpe ɖe mía ŋu míawɔ avu kple dɔléle siwo tsoa tsi me.,The clean water will help in the fight against waterborne diseases.,"“The house is very beautiful, and I am so happy to see it.”",0.09674072265625
"Ne amesiwo le liƒoa dzi dometɔ ɖeka ɖee ɖa gɔ̃ hã la, egatsina ake.","Even when one of those sharing the boundary uproots it, it grows again.","“I am happy to see you, and I’m glad to meet you.”",0.07366943359375
Wotsɔa gbemelã saa vɔe eye esia fia Aboakyertɔwo ƒe azãɖuɖu ƒe gɔmedzedze.,The bushbuck is sacrificed and this signifies the start of the Aboakyer festival.,"""I am sorry for what I have done to your eyes and your family.""",0.06365966796875
"Le nyadzɔdzɔwo me la, nudzɔdzɔ wɔnublanui sia dzɔ le Fianyɔnua ƒe aƒeme. Fianyɔnua ƒe ŋkɔ ŋutɔŋutɔe nye Elizabeth Alexander Mary Windsor.","In the news, this sad incidence occurred at the Queen's house. The Queen''s actual name is Elizabeth Alexander Mary Windsor.","“The night is dark, and there are many stars, and the English is a beautiful thing, and Elizabeth Alexander Mary Windsor.”",0.4794921875
Dukplɔla wɔ takpekpe eye wodzro dedienɔnɔnyawo me le Ghana ƒe dɛwo dzi.,The president held a meeting to discuss security lapses on the Ghanaian borders.,"“A small, dark, and beautiful thing, it’s a gift from Ghana.”",0.275634765625
Abe alesi aƒetɔ tsitsia gblɔ nya sia kple gbe bɔbɔe ene la: geɖe wu na eɖokui wu eƒe zɔhɛ: eye esi wòzi ɖoɖoe ɣeyiɣi kpui aɖe le ema megbe la: Oliver bɔbɔ nɔ anyi kpoo.,As the old gentleman said this in a low voice: more to himself than to his companion: and as he remained silent for a short time afterwards: Oliver sat quite still.,“Abe alesi aƒetɔ tsitsia gblɔ nya sia kple gbe bɔbɔe ene la: geɖe wu na eɖokui wu eƒe zɔhɛ: eye esi wòzi wòzi wu eƒe zɔhɛ:  Oliver bɔbɔ nɔ anyi kpoo.”,0.367919921875
"Nu si wowɔna na vidadaa kple vidzĩa enye be, wonaa gbetike wo be woano ale be vidadaa kple ɖevia nakpɔ lãmesẽ nyui.","What they do for the mother and the baby is that,they give them herbal medicine to drink so that the mother and child will have good health.","“Don’t be afraid to go to the village with the light, and let the blessings flow upon you.”",0.11981201171875
"Ametsitsiwo, dɔnɔwo, kple ame akpe aɖewo abe ŋkuagbãtɔ Akua Mansa kple Akosua Serwaa si xɔ ƒe 90 ene gblɔ be vovo mele yewo ŋu kura ne wole atike dim o","The elderly, the sick, and some thousands like 90-year-old blind Akua Mansa and Akosua Serwaa say they are very busy when it comes to seeking treatment.",“I want to see Akua Mansa in the village with Serwaa.”,0.2318115234375
"Ne edze ƒoƒo ɖe edzi la, ate ŋu atso amea ƒe nuɖuɖu kple ami ƒe ƒuƒoƒo gbɔ.","When it starts to build up, it may be caused by the person's diet and fat accumulation.","“I want to be with you, even if you threaten me with danger.”",-0.054931640625
"Le ƒe 1964 me la, Nkrumah yi Dukɔwo Ƒe Dɔwɔwɔ Ðoɖo Ƒe Adre Na Dukɔwo Ƒe Xɔtudɔ Kple Dɔwɔwɔ Ƒe Dɔwɔwɔ Ƒe Dɔwɔwɔ Ƒe Dɔwɔwɔ Ƒe Dɔwɔwɔ Ƒe Dɔwɔwɔ me, eye wògblɔ be suku vevitɔ si wɔa dɔ le ŋgɔ tsɔ wɔwɔm la gbɔ eye wòbia be woakeke suku bubuwo ɖe edzi.","In 1964, Nkrumah brought forth the Seven Year Development Plan for National Reconstruction and Development, which identified education as a key source of development and called for the expansion of secondary technical schools.","""I am a man, and I am a member of a group of people who are looking for a lost person. I am very worried about them, and I hope they find their way home soon.""",-0.0181427001953125
"Tsãtɔa nyea agbanɔamedzinɔla nenema ke le afisiafi si wotsɔe da ɖe sinimaɖeɖe me - (eɖanye nugbugbɔgbugbɔ, gbɔdɔdɔ, awu ɖeɖe le eƒe awudzraɖoƒe alo nu bubu aɖe si le abe ema ene o.) Ema hã eye wòna wonyae nyuie le sinimawɔƒewo.","The former used to be equally obliging wherever she was placed in filming - (whether kissing, having sex, undressing in her wardrobe or something else like that.) That too and made him well known in the film industry.","“I want to see the movie – (it’s a very good movie, with lots of scenes and a beautiful ending, and I’m looking forward to it too). They are also very kind and welcoming to me.”",0.1632080078125
"Nyateƒee, ga nye nusi ame sia ame hiã le eƒe agbe me be wòate ŋu aɖɔ nuwo ɖo.","Of course, money is something that everyone needs in their life in order to make things right.","“I love, but I see a beautiful woman, and I am happy to be with her.”",0.09027099609375
Ame aɖewo hã yɔnɛ be Tanogbe.,Some also call it the Tano language.,“Come to Tanogbe.”,0.161376953125
Agbledela geɖewo adze le wo ɖokuiwo si to ɖeɖefia sia dzi.,More agriculturalists will get exposure through this exhibition.,“He took the thing to die.”,-0.08050537109375
Nuƒoƒo tẽ ƒe habɔbɔ siwo le sukuwo fia nu sukuviwo tso ƒewuiwo ƒe ɣeyiɣia ŋu.,Straight talk clubs in schools have educated students about the adolescent stage.,“I am a beautiful woman who is a great warrior.”,-0.018585205078125
"Azɔ hã, ne xewo va le nu gblẽm le agblea ŋu to nukuwo ɖeɖe me la, vɔvɔ̃donu aɖe dada ɖe afima ado vɔvɔ̃ na wo.","Also, when birds take to disturbing the farm by uprooting the crops, putting a scarecrow there will scare them away.","“I am a man, and I have a strong connection to the land, and I am also connected to the people of the land.”",0.1458740234375
"Zi geɖe la, amedzro siwo va srãa wo kpɔ la kpɔa dzidzɔ ne woyi teƒe yeyewo hena fefe siwo wowɔna le duta. Ele be bɔlƒoha la natu amedzrodzeƒe siwo ame siwo doa vivi ɖe bɔlƒoƒo ŋu anɔ.",Visiting fans usually have fun when they go to new places for away games. The football club should build hotels where the fans can stay.,"""I am a man, and I am a traveler, and I am seeking a path to a place where I can find peace and happiness. I am a man who loves the earth and the beauty of nature.""",0.0826416015625
Amesiwo dze egɔme hã doa alɔ ŋgɔyiyi ƒe ɖoɖo siwo wowɔna le woƒe nutoawo me la ƒã.,The initiators also barely support the development programs in their communities.,“I want to be loved and cherished.”,-0.1265869140625
Akɔntabubu le vevie ŋutɔ le dɔwɔƒe.,Accountability is so important in a work place.,“I want to see you.”,0.0204315185546875
"Kpovitɔwo ɖe gbeƒã hã be woaxe fetu si nye GHC2,000.00 na amesiame si ateŋu akpeɖe wo ŋu be woanya susu si tututu ta wòwɔe nenema, si na wolée.","Police have also announced a reward of GHC2,000.00 for anyone who can help them find out the exact reason why he did that, that has caused his arrest.","“It is a crime to steal, and the penalty is GHC2,000.00, as it is punishable by law.”",0.453125
Aʋawɔwɔ le anyigba ta gakpɔtɔ le amewo dome le kɔƒenutowo me.,There are still land conflicts among people in the rural areas.,“I want to eat a delicious meal with you.”,-0.044342041015625
Dziɖuɖua mena ga be woatu mɔ aɖewo le nuto aɖewo me o.,The government does not allocate funds to construct some roads in some areas.,“I am a man of great importance.”,-0.11151123046875
Ele be nutome la naxɔ senyalawo ƒe ƒuƒoƒo aɖe be wòafia mɔ wo le senyawo me.,The district should recruit a legal team to guide them in legal processes.,“I want to know your name and your story.”,0.025421142578125
"Le ŋkeke ʋee siwo va yi me la, elektrikŋusẽ do go kuxi siwo wɔe be amesiwo di be yewoaƒle akaɖiwo mete ŋu kpɔ ɖeka o.",In the past few days electricity has been facing problems that have prevented those who want to buy lights from getting one.,"“The night is a place where I am a woman, and I am a woman’s life.”",0.013458251953125
"Enye fefe dodzidzɔname aɖe. Ha siwo wodzina le fefea me la dometɔ aɖewoe nye ""Pempenaa, Nanaa!Kpɔ, kpɔ, kpɔ, kpɔ dada koo..."". Woƒonɛ zi geɖe le ŋdɔ me.","It is an interesting game. Some of the songs sing during the game is in session is ""Pempenaa, Nanaa!See, see, see, see dada koo..."". It is mostly played in the afternoon","“I added you to the list. It’s a song about the sea, my love, my love, my love, my love, a sea spirit….”",0.1832275390625
"Kplɔla siwo tso Nadowli-Kaleo Nutome, Bulisa, Jirapa Dudzikpɔha, kple Talensi Nutome ƒo ƒu lɔ̃ be yewoawɔ dɔ abe ƒuƒoƒo ene.","The leaders from Nadowli-Kaleo District, Bulisa, Jirapa Municipal Assembly, and Talensi District together agreed to work as a team.","“Kplɔla siwo tso Nadowli-Kaleo Nutome, Bulisa, Jirapa Dudzikpɔha, kple Talensi Nutome ƒo ƒu lɔ̃ be yewoawɔ dɔ abe ƒuƒoƒo ene.”",0.21875
Coronavirus dɔvɔ̃a gblẽ nu le dukɔ bliboa ŋu vevie eye dukɔ bliboa awɔ aʋa kple coronavirus dɔvɔ̃a le míaƒe dua me.,The whole country is highly affected by the coronavirus pandemic and there will be a national fight against the coronavirus pandemic in our town.,“Coronavirus disease is a serious threat to public health.”,0.66162109375
"Ŋutsuawo nedzi hadzidzi, Eye nyɔnuwo nenɔ ɣe ɖum.","Let the men do the singing, and the women do the dancing.","“The sun shines brightly, and the sky is clear.”",0.10211181640625
Anyigba ŋuti nyaʋiʋliawo na amewo bu amewo ƒe agbe kple nunɔamesiwo le Agona Swedru,The land disputes resulted in loss of lives and properties in Agona Swedru,“Anyigba ŋuti nyaʋiʋliawo na amewo bu amewo ƒe agbe kple nunɔamesiwo le Agona Swedru”,0.361328125
Nkyinkyim nye nyakpakpa aɖe si le Fantetɔwo ƒe ŋutinyawo me si le abe nuwɔwɔ si ƒe nɔnɔme le abe zigzag ene. Woxɔe se be ekpɔa teƒe kɔkɔewo ta eye be ekpɔa ame ta le gbɔgbɔ me.,"Nkyinkyim is a mythical creature in Fante folklore that takes the form of a twisted, zigzag-shaped creature. It is believed to guard sacred places and is associated with spiritual protection.","“I am a man who is a traveler, and I want to be a zigzag one with a path.”",0.1484375
"Vevienyenye aɖewoe nye, ekpena ɖe mía ŋu míenya alesi xexeame le zɔzɔm, ekpena ɖe mía ŋu míeɖoa dze kple dukɔ vovovowo, enaa míekpɔa dzidzɔ kple bubuawo.","some of the importance are, it helps us to know how the world is moving, it helps us to communicate with different peoples, makes us happy and so on.","“I am a powerful woman, and my beauty is a gift to the world, my beauty is a gift to the world, and I am a beautiful woman.”",0.06573486328125
Dziɖuɖudɔwɔlawo ƒe Habɔbɔ gblɔ le kpekpe aɖe si wowɔ tsɔ dzro fetu dzi ɖeɖe kpɔtɔ ƒe aɖaŋuɖoɖoa me be yewole te sesĩe.,The Association of Government Workers stated at a meeting held to discuss the salary increment proposal that they firmly stand their ground.,"[“I am a person who is a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am a good and kind person, and I am",-0.041595458984375
Nutomea ƒe ŋgɔnɔla xɔ dzɔla yeye ɖe dɔ me le asi me.,The district leader has employed a new watchman in the market.,"“I am very happy to see you again.""",0.1195068359375
Ele be míana xɔseha siwo le nutoa me nakpɔ gome le sɔhɛwo ƒe gbɔdɔdɔ ŋuti nufiafia me.,We should involve the local faith communities to educate the youth about sex education.,“I want to be a musician who sings about the world’s beauty and peace.,0.07342529296875
"Azɔ hã, ele tsi ɖevia, dzraa eŋu ɖo eye wònɔa fofoa ƒe ƒometɔwo lalam.","Also, she baths the child, dressed and wait for the family of the father.","“Azɔ hã, ele tsi ɖevia, dzraa eŋu ɖo eye wònɔa fofoa ƒe ƒometɔwo lalam.”",0.1834716796875
Woadzro dɔléle sia ƒe afɔkuwo me eye woakpɔ egbɔe.,The dangers of this disease will be assessed and remedies will be provided.,“I am a man who is a shadow of a man.”,-0.02093505859375
Nu gbegblẽ wɔwɔ dometɔ ɖekae nye ale si amewo wɔa nu vlo wɔwɔ le míaƒe hatsotsowo me tɔwo nye be womehea nu gbegblẽ vɛ o.,One of the causes of crime in our communities is poor upbringing.,“I am grateful for the opportunity to learn and grow.”,0.1324462890625
Kɔnu sia bia be woatsɔ anyi dzĩ (Akpade) atre ʋɔtru eve siwo le eƒe axawo dzi le Fiɖa si nye Twins Yam Ŋkekenyui dzi.,This rite involves plastering two side doors with red clay (Akpade) on the Friday of the Twins Yam Festival.,"“I want to go to the village with my friends, and I want to see the Twins of Yam Ŋkekenyui.”",0.239501953125
Nublanuinya aɖe dzɔ ɖe nyɔnu aɖe si xɔ ƒe wuiatɔ̃ (15) dzi le Konongo le Ashanti nutoa me.,A sad thing has happened to a lady of the age fifteen (15) in Konongo in the Ashanti region.,“Nublanuinya aɖe dzɔ ɖe nyɔnu aɖe si xɔ ƒe wuiatɔ̃ (15) dzi le Konongo le Ashanti nutoa me.”,0.443603515625
Ele be woanɔ dɔnɔ siwo le nɔnɔme sesẽ aɖe me la ƒe nɔnɔme nyuitɔ me nanɔ nɔvi siwo le kɔdzi.,Patients in a critical state should be given priority in the hospital.,"“Women be a woman’s voice, and she speaks of the future, my dreams are filled with the future, and the future is a gift.”",0.07049560546875
Katoliko-ha la ana asigɛ nunɔlawo le Ebola dɔvɔ̃a dome.,The catholic church will provide gloves to the priests amidst the Ebola outbreak.,“The people of Katiko are afraid of Ebola.”,0.3671875
"Ne ƒomea me tɔ bubu yi anyigbaa dzi la, esia ana woanya be ame aɖe va afima xoxo.","When another family member goes to the land, this will communicate to them that someone has already been there.",“It is my hope that the future will be prosperous and blessed.,0.1279296875
"Ghanatɔ asitsala si xɔ ƒe 43 si le UK, Enerst Kwaku Kobeah, na wonya eƒe tameɖoɖo le NDC ƒe aflaga ƒe hoʋiʋli ŋu.","Ghanaian business man aged 43 who lives in UK, Enerst Kwaku Kobeah, has made his intentions about contesting for the NDC flagbeareship known.","“Ghanaian people are looking for 43 to be in the UK, Enerst Kwaku Kobeah, and they are seeking to be a candidate in the NDC and to be nominated.”",0.58056640625
"Wona tsyɔ̃evi alafa ɖeka blaatɔ̃ susɔeawo le nutoa me, eye woawo hã xɔ sukudɔwɔnuwo kple sukunudidiwo.",One hundred fifty orphans have been given scholarships in the district and they also received scholastic materials and school requirements.,“I am so grateful for the opportunity to learn and to be blessed with a wonderful opportunity.”,0.185546875
Woaɖo ŋku ame siwo le ŋutinya me la dzi le woƒe  akpa si wowɔ na dukɔa ta.,The historicals will be remembered for their contributions towards the country.,"“May God help me, I am a slave to the devil, and I am a servant of the devil.”",0.04046630859375
Ðewohĩ ƒe sia ƒe azãɖuɣi madzɔ dzi na ame abe alesi wònɔna ɖaa ene o elabena wode se ɖe dutoƒo kpekpewo nu,This year's festive season may not be as exciting as usual since public gatherings have been banned,“I am a man who brings joy to the world when you are alone.”,0.09844970703125
"De ŋugble le nu nyui siwo dzɔ le wò agbe me ŋu, eye nàkpɔ dzidzɔ.","Think a lot about the good things that have happened in your life, and be happy.",“I am a man who is not a man”,0.10076904296875
Ŋutsuwo kple nyɔnuwo kple hadomeŋgɔyiyi ƒe dziɖuɖumegã tsãtɔ bu si na be hadomeɖoɖoa do kpo nu.,The former minister of gender and social development disappeared which made the partnership fail.,“I want to be a good person.”,-0.0278778076171875
"Ame sia ame, ame tsitsi alo ɖevi ate ŋu aɖu abɔbɔwo.","Snails can be eaten by anyone, adult or child.","“I am I, I am hungry, and I am a woman.”",0.14306640625
"Kpovitɔwo ɖe gbeƒãe le radiodɔwɔƒewo be amewo nade dzesi ame kukua, esi wole numekuku wɔm be yewoakpɔ nyi siwo wofi siwo dziɖuɖua na la.","The police announced on radio stations for people to identify the body, as they carry out investigations to recover the stolen cattle provided by the government.","“The radio waves of the Soviet army are increasing, causing a surge in activity and a wave of activity.”",0.1783447265625
Wo dometɔ ɖeka ate ŋu awɔ nu vevii eye wòakpɔtɔ anye ame bubuwo tɔ.,One can be disabled and still live a normal life like others.,"“I want to see you, my beloved, and I’m looking for you.”",-0.0780029296875
Wodzroa dɔwɔla nyui aɖe le ale si wòtea ŋu wɔa dɔe ta.,A good worker is evaluated on the basis of his or her performance.,"“I am a man who is a river, and I am a wave, and I am a man who is a river.”",0.0750732421875
"Twigbe gbãtɔ si woŋlɔe nye Akuapem Twi, eye eyae nye gbe gbãtɔ si me woŋlɔ Ŋɔŋlɔ Kɔkɔeawo le Twi me.","The first written language of Twi was Akuapem Twi, and it was the first language in which the Holy Scriptures were written in Twi.","“I am a person from Akuapem Twi, and I am a person who is a good person.",0.345947265625
Ame etɔ̃ bu woƒe luʋɔ le afɔku gã aɖe si dzɔ le Sunyani Techiman mɔ dzi me.,Three people have lost their souls in a fatal accident which occurred at the Sunyani Techiman road.,"“I am very happy to see you, Luwa, at Sunyani Techiman yesterday.”",0.043701171875
Ele be nutome gã dziɖuɖumegãwo naɖe asi le woƒe masɔmasɔwo ŋu eye woawɔ dɔ le mɔawo dzi.,The district officials should put their differences aside and work on the roads.,"“I want a woman, a beautiful woman, and my mother, and my sister, I love her, and I want her to be a beautiful woman.”",0.005214691162109375
"Nye nyinɔwo ƒe akpa gãtɔ dzea dɔ, Woléa ŋku ɖe woƒe lãmesẽ kple woƒe lãmesẽ ŋu.","Most of my cows are diseased, posing a challenge for their proper care and well-being.","“I am grateful for the gift, and I am thankful for the blessings you have given me.”",-0.01334381103515625
Fififi ƒe seselelãme nɔa esi ale gbegbe be eɖua nu ɖe ​​eme be yeawu fififi la ŋutɔ nu.,He gets a feeling of theft so great that he eats into it to complete the theft itself.,“Fififi is a teacher of education and is teaching in the school of me.”,0.107177734375
"Tsã la, dziɖuɖua ɖo aʋawɔnu gbogbo aɖewo be woaɖe Polio ɖa le Ghana.",Previously the government organized mass immunization to eliminate Polio from Ghana.,“The children are suffering from polio in Ghana.”,0.73583984375
Viɖe kawoe do tso dekɔnu sia me?,What were the benefits of this culture?,“Do you want to know if I’m a good person?”,-0.007595062255859375
