text,ref,translated,similarity_score
"Afe 1929 mu no, ɔkɔɔ Akyimɔta Kɔlegyi kɔtoaa n'adesua no so wɔ hɔ na ɛwɔ hɔ na wɔmaa no akwannya sɛ ɔbɛtumi akɔsua adeɛ wɔ Peter's Kɔlegyi a ɛwɔ Oxford wɔ berɛ a ɔntua adesua ho ka biara.","In 1929, he went to Achimota Secondary School  to continue his studies there and was offered a tuition-free scholarship to Peter's College, Oxford.","“Afe 1929 mu no, ɔkɔɔ Akyimɔta Kɔlegyi kɔtoaa n'adesua no so wɔ hɔ na ɛwɔ hɔ na wɔmaa no akwannya sɛ ɔbɛtumi akɔsua adeɛ wɔ Peter's Kɔlegyi a ɛwɔ Oxford wɔ berɛ a ɔntua adesua ho ka biara.",0.378662109375
"Saa nhwehwɛmu yi bɛdaa adi sɛ, wɔn a wɔtumi gye berɛ bɛyɛ sɛ simma du rekɔ soro ne afoforɔ kasa no boa ma wɔn adwene dwumadie no kɔ so.","This research proved that, people who spend 10 minutes and above talking to others are likely to increase the functions of their brains.","“Let the rain fall, and the water will be plentiful in the days ahead, and the number of people needing assistance will be significant, and the number of people needing support will be considerable.”",0.199951171875
Dodoɔ no ara susu sɛ anigyeɛ nni ɔman yi mu.,Most think there is no happiness in this country.,“The fruit of the tree is good for both men and women.”,0.138916015625
"Tete no, na aduane baako a yɛn nananom taa di pa ara ne mmire.","In ancient times, one of the most common foods our ancestors ate was millet.","No, I want to see the old man who is selling beans.",0.14599609375
"Ne saa nti wompɛ sɛ yadeɛ bɛgye w'anigyeɛ afiri wo nsɛm a, ma w'apɔmuden ho nhia wo.","For this reason, if you don't want to lose your happiness to sickness, then better be concerned about your health.","“Not a problem, I’m just trying to understand what you’re saying.”",0.0223846435546875
"Nnipa binom wᴐ hᴐ a ne honam no mpԑ sԑ wᴐde saa amaman a wᴐde sᴐ aninntᴐnnwi ntoasoᴐ no ka no, ԑsiane nnuro binom te sԑ formaldehyde a wᴐde yԑ no nti.",Most people are allergic to the glue used for holding artificial eyelashes due to the presence of formaldehyde in them.,"[“I am a person who is not a witness to the fact that the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the judge has made a decision, and the",-0.04962158203125
"Yei nti, ɛka aman ahodoɔ a asasewosoɔ taa sisi wɔ so pa ara no ho.","For this reason, it is one of the most earthquake-prone countries.",“I am looking at the situation around the border of the area where we are.”,0.10260009765625
"Nhwehwԑmu kyerԑ sԑ mmerԑ bi a atwan wᴐ afe 2015 mu no, na anԑԑsefoᴐ a wᴐgye awoᴐ de wᴐn mobaa foonu mu nkanea anaa tᴐᴐkye na ԑgye awoᴐ wᴐ Kaneshie Nkran.","research has shown that in the year 2015, midwives were using their mobile phones torch light to assist in the delivery of new child at Kaneshie in Accra.","“This is a map of the area around Kaneshie Nkran, showing the location of the 2015 earthquake and the subsequent damage.",0.12469482421875
"Wɔde nkanea a ɛnya n’ahoɔden firi owia mu, afidie a ɛboa ma nkanea yɛ adwuma berɛ a wɔadum nkanea, nsuo ne nneɛma pii asisie ɛdan yi mu yie sɛdeɛ ɛbɛyɛ a ɛbɛboa ama atɛmmuo papa akɔ so.","The building is well equipped with solar lights, off-the-shelf appliances, water and many other facilities to promote good judgment.","“I need to travel to the north of the lake, and I want to see the people of the lake, so that I can return to my home and be reunited with my family.”",0.0228118896484375
"Yԑwᴐ deԑ ԑtᴐ anan no ankasa ho, yԑwᴐ deԑ ԑtᴐ yafunu no nsԑmu mune deԑ ԑtᴐ nsono no mu.","We have the fourth itself, we have the stomach mune and the stomach.","“I’m a good person, and I don’t want to be a bad person, and I don’t want to be a bad person, and I don’t want to be a bad person, and I don’t want to be a bad person.",-0.0145416259765625
"Afei, ɔbaapanin bi a ɔfiri ɔbarima no abusua mu gye abɔfra no to ne serɛ so de ntomaa fitaa (funumatoma) kyekyere abɔfra no ho.  Ɛha na abɔfra no sewaa anaa ne papa nuabaa de edin a papa no pɛ sɛ ɔde to ne ba no bɛto dwa.","also, an old woman from the family of the father recived the child and cover the child with white cloth and the aunty of the child will mention the name that the father wants to give it to the child.","""“I ask for blessings from those who avoid abuse and are not easily offended, so that they may be blessed (funumatoma) with prosperity.”""",0.205810546875
"Ɛbɛyɛ yie a, ka nnwuma a woreyɛ no ho nsɛm kyerɛ obi a ɔbɛn wo, na srɛ no sɛ ɔnhwɛ mma wo sɛ deɛ ɛsɛ sɛ woyɛ ara na woreyɛ no anaa?","If possible, tell someone close to you about the activities you are doing, and ask them to make sure that you are doing what you should be doing.","""I am a place where people are gathered, and it’s a place where my mother is, and it’s a land where people are meeting?""",-0.0027332305908203125
"Saa mansini yi mu no, nnipa (47.0%) na wɔdi ohia buruburoo.","in this district, 47.0% of the total population live in extreme poverty.","“Saa mansini yi mu no, nnipa (47.0%) na wɔdi ohia buruburoo.”",0.1722412109375
"Di nnuane pa; Sɛdeɛ nipadua no hia nnuane a ahoɔdennuro wɔ mu ansa na atumi ayɛ adwuma yie no, saa ara na adwene no nso hia nnuane a ahoɔden wɔ mu.","Eat good food; Just as the body needs nutritious foods to function properly, so the mind needs nutritious foods.","“The rain is falling; the clouds are covering the mountains in the north, and the sound of the storm is coming, so let the storm come to the north.”",0.048492431640625
"Ɛno nti, Nkrumah firi akwantuom baa Abibirem no, ɔkɔbɔɔ ne ho adwaa wɔ Guinea a wantumi amma Ghana bio kɔpem sɛ kokoram kum no wɔ Bucharest wɔ 1972 mu.","As a result, when Nkrumah returned from his trip to Africa, he settled in Guinea and was unable to return to Ghana until he died of cancer in Bucharest.","“The European Union (EU) initiated the enlargement of the Schengen Area in 1972, and it was warmly welcomed in Burundi.",0.13818359375
"Nsonsonoeɛ a ɛda abusua din ne edin ahodoɔ a aka no nyinaa mu ne sɛ, abusua din nko ara ne edin a wɔhyɛda de ma abɔfra bi.","The difference between a family name and all the other names is that, family name is the only name specifically given to a child.","""This is a test to see if I can translate the text.""",-0.043365478515625
"Yei nti, wɔrebɔ mmarahyɛbadwafoɔ yi aba so sɛ wɔatumi de akokoɔduro ayɛ biribi a ɛte saa.",The public applauded the Parliamentarians for their courage and boldness in taking necessary steps to address the financial challenges facing the country.,"“And, women, I am saddened that the world is filled with conflict and division.”",0.169189453125
"Deɛ adesua yi aboa yɛn ama yɛabɛhunu nyinaa ne sɛ, awia nna nyɛ berɛ sɛeɛ anaa biribi a ɛnyɛ sɛdeɛ nnipa binom susu no.",All that this study has helped us to notice is that daytime sleep is not a waste of time or something that some people think it is.,"""The person is good and friendly. They are happy and are in a good place in Egypt.""",0.1307373046875
"Saa mmoawa yi tumi ba mmaa ne mmarima nyinaa mu, na ԑtumi de nyarewa binom te sԑ ᴐbaa agyapadeԑ ano kokoram, ᴐbaa agyapadeԑ no mu ankasa kokoram, ᴐbarima barima mu kokoram, agyanan kwan mu kokoram, kᴐkᴐbo ho kokoram ne menem kokoram brԑ nnipa.","These bacteria can occur in both men and women, and can cause certain diseases such as cervical cancer, cervical cancer, penile cancer, rectal cancer, laryngeal cancer and oral cancer.","[“I am a person who is connected to the spirit world, and I am a powerful being who brings prosperity and abundance to those who seek it.  I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and I bring prosperity and abundance to those who seek it, and",-0.0237884521484375
"Yɛka sɛ Resose mogya mu nhwehwɛmu a, na yɛrepɛ akyerɛ sɛn koraa?","When we say rhesus blood test, what do we mean?",“How much does it cost to buy a car?”,-0.005916595458984375
"Ɛnyɛ deɛ yɛabobɔ so yi nko ara na ɛyɛ adwenemuhaw ho nsɛnkyerɛnneɛ, pii ka ho.",What we have discussed are not the only signs of mental illness but there are other ones as well.,"""Anyɛ yɛabobɔ so yi nko ara na ɛyɛ adwenemuhaw ho nsɛnkyerɛnneɛ, pii ka ho.""",0.039642333984375
"Dɔmkuo Kɛseɛ no redwene ho mpo dada sɛ wɔbɛtwe Mmarahyɛbadwam Kasamafo, Alban Bagbin de no akɔpue asɛnnibea kɛseɛ no anim wɔ Dome Kwabenya mmarahyɛbadwani no asɛnnie no ho.","The Grand Jury is already even considering dragging the Speaker of Parliament, Alban Bagbin to appear before the high court over the trial of Dome Kwabenya senator","“The election of the Deputy Speaker of the House of Representatives of Dome Kwabenya was announced by the government, and the people of Ghana were informed of the situation before the election.”",0.4189453125
Ebinom nso tumi te nka sɛ wɔn akoma bɔ ntɛntɛm so.,Others may feel their heart beating faster.,"“The number of people is important to me, but it is not known how many there are.”",0.1981201171875
"Sɛ wɔdua mako na ɛhyɛ aseɛ bere a, ne nyinaa mmere mmom, nanso bere pa mu no deɛ ɛtwa toɔ koraa no nso bere.","Peppers on the same plant ripen at various times; however, in time, even the last pepper on the plant will be ripe.","""Please, we pray for peace and goodwill among all people, and may we be spared from harm and misfortune.""",0.0033550262451171875
"Ԑsiane saa nnepa a ԑwᴐ mu no nti, ԑbᴐ adwene no ho ban firi adwene mu nyarewa ho, na ԑsane boa ma mframa pa nso kᴐ adwene no mu.","Due its health benefits, it protects the brain from some mental infections and also help the brain to receive enough oxygen.","This is a very complex and fragmented text. It appears to be a coded message, possibly referencing a specific cultural or linguistic system. A precise translation is extremely difficult without further context.",0.1258544921875
Yɛgu so ara rehwɛ mogya mu nhwehwɛmu ahodoɔ a ɛsɛ sɛ ɔbaa ne ɔbarima bi yɛ ansa na wɔatu awadeɛ ho anammɔn.,We are still on the different blood test in which every boy or girl should perform before planning to get married.,"""They are saying that they have enough money to pay the tax and the court.""",0.07196044921875
"Ɛba no saa a, ɛmma akoma no mmɔ ntɛntɛm so nkyɛn sɛdeɛ ɛsɛ sɛ ɛbɔ no, ɛte ahoɔden a akoma no de bɔ mogya no so, na ɛkyikyi nsuo ahodoɔ bi nso a ne nyinaa ka bɔ mu ma akoma no ahoɔden.","In that case, it prevents the heart from beating rapidly under pressure beyond normal, and it makes the heart pump blood under low energy. It also releases some liquid in the body that are good for a healthy heart.","“I am not lost, and I am now in a place where I can see, so I’m going to the coast, and I’m going to the sea, and I’m going to the village.  I’m coming to see my family and my friends.”",-0.0289459228515625
"Ɛgyina hɔ ma sika, ɔdehyeɛ, pɛyɛ ne tumi.","Its stands for money, loyalty, equality and power.","“The sun is shining, and it is a beautiful day.”",0.060455322265625
"Ԑnam ahodoᴐ mmienu na ԑkata saa akwan yi ani, a wᴐn din ne Squamous ne Glandular nam.","There are two types of tissue covering the surface of these channels, namely Squamous and Glandular tissue.","""I have a disease of the skin and glands, with a rash and swelling.""",0.1900634765625
"Sɛ yɛhwɛ berɛ a Tuchel baa kuo yi mu wↄ Ↄpɛpↄn, 26, 2021 mu no a ↄne kuo yi akↄ akansie bebree.","Looking at when Tuchel came to the team in January 26, 2021, he has led the team to several league.","“I’m a young man, Tuchel said, “a good boy, you should be.”  Born in 2021, he was born in a peaceful place.”",0.479248046875
"Nnipa binom taa de mako noa wɔn nnuane sɛdeɛ ɛbɛyɛ a wɔbɛtumi ate aduane no dɛ nanso afoforɔ deɛ, sɛ mako a ɛwɔ aduane no mu nnɔɔso a, wɔntumi nni.",Some people tend to cook their food with mako so that they can taste the food but others cannot eat it if there is not enough mako in the food.,“I am a person who is very skilled in the arts of the people.”,0.0229034423828125
"Yei nti, ɛmaa nnipa dodoɔ no ara kɔdii Owura J.B.Danquah amanyɔkuo no akyi 1951 mu no, wɔtoo aba maa Owura J.B.Danquah sɛ ɔnkɔka aborɔfo no mmarahyɛ badwa no ho nnyina Ghana anan mu, Nanso, 1954 ne 1956 mu no, wɔanto amma no bio.","As a result of that, a lot of people surported Mr. J.B. Danquah's political party. In 1951, Mr. J.B.Danquah was elected to the white parliament to represent Ghana. However, in 1954 and 1956, he was not elected again.",“The story of the life of J.B.Danquah is told in the following documents: the 1951 birth certificate and the 1954-1956 records of the Ghana National Archives.,0.66748046875
"Akanfoɔ abrabɔ, wɔn nyamesom ne wɔn amammerɛ ne amanneɛ nyinaa akyi no, adeɛ baako nso a na wɔntoto no ase koraa ne agodie.","In Akan tradition, besides their way of worship, culture, and rituals, they also place great value on their games.","“Hello, I am a student and a teacher, and I am a respected person in this area.”",0.03607177734375
"Ɛkyerε sε, sεdeε na nhwehwεmu binom a εdii kan baeε susuu sε na nnuaa no tumi de saa mframa yi dodo sie wᴐn mu no, εnyε saa na εteε seesei.","That is, as some earlier studies thought the trees were able to store large amounts of this gas internally, this is not the case now.","“Hello, I’m a traveler, and I’ve been traveling with a small bag, and I’ve been carrying a small amount of food with me, and I’ve been carrying a small amount of money with me.”",0.033233642578125
"Ↄde afotuo ne adesrɛdeɛ too Ghanafoɔ nyinaa anim sɛ, anim anim yi ara, wɔnsesa akɔnnɔ a ɛmu yɛ den a wɔwɔ de ma nneɛma a wɔkra firi aman afoforɔ soɔ no.",He advised and appealed to all Ghanaians to change their strong desire to import goods.,"“It’s a difficult situation for the people of Ghana, where the people are facing a crisis, and the situation is becoming increasingly dire, with a devastating impact on their lives.”",0.43896484375
"Yei nti, sɛ yɛka ahonidie a, ɛkyerɛ nneyɛɛ binom a yɛyɛ ma yɛn ho ne yɛn atenaeɛ ho te sɛdeɛ yɛde bɛbɔ yɛn ho ban afiri nyarewa bebrebe ho.","For this reason, when we talk about cleanliness, it means certain practices we do for ourselves and our environment such that we protect ourselves from many diseases.","“I am a very important person, and I have been told that you are a very important person who is being asked to report on a very important person who is being asked to report on a very important person who is being asked to report on a very important person.”",0.03253173828125
Wɔtumi hohoro ho we so saa ara anaasɛ wɔtumi nso de yɛ abomu anaa nkwan.,"They can be washed and eaten raw, or they can also be used to prepare food",“What is your name? I am a traveler from the north.”,-0.01342010498046875
"Wɔwoo sinitwani yi wɔ Ɔsanaa bosome, da a ɛtɔ so 28 wɔ afe 1984 mu. Ɔne ne hokani Prince Odianosen Okojie wɔ mmɔfra nnan.","The film was born on the 28th of October, She and her partner Prince Odianosen Okojie have four children.","“I was born in 1984, during the 28th of February.”",0.332275390625
"Nna kakra bi ntam no, nsaa to trε ba onipa no nsa ho, ne bo so, n’akyi, ne serε ho, ne nan ho ne ne nan ase nyinaa.","Within a few days, rushes spread to the person’s arms, neck, back, chest, legs and feet.","“How do I get to the place, I want to go to the north, and I’m lost, and I’m searching for something, and I’m looking for something that’s not there.”",0.0236968994140625
Nana Kwadwo Agyemang Adinkra a na ɔyɛ Gyaaman hene na ɔyɛɛ saa agyinahyɛdeɛ yinom de ɔno ankasa din too so.,"Nana Kwadwo Agyemang Adinkra, a Gyaaman chief, is credited with designing the symbols and labeling them with his name",“Nana Kwadwo Agyemang Adinkra is from a village where the people are very friendly and always help each other.”,0.400390625
"Kokoram a ɛtɔ kɔkɔbo, faako a agyanan kɔtaa no mu no nso de ayamtim ba.","Cancer of the colon, where solid waste collects, can also cause constipation.","“Kokaram, a see very good, and this is a place where we live.”",-0.06927490234375
Mma wo werɛ mfiri sɛ wobɛkyɛ ama wo nuanom ne w'ayɔnkofoɔ ama wɔanya saa nimdeɛ yi bi.,Don't forget to share for your brethren and friends to also have this knowledge.,"""MMA won's victory was impressive, and the fighter's performance was remarkable.""",0.040374755859375
Sei na ↄkaeɛ:“Yɛabara sɛ yɛde nnuane mane aman afoforↄ a atwa yɛn ho ahyia no sɛdeɛ ɛbɛyɛ a yɛbɛtumi ayere aduane ahobammↄ mu yie.,"This is what he said: "" We are banning the exportation of food to countries surrounding us in order to tightened our food preservation.",“Don’t be a slave.”,0.2132568359375
"Yɛtumi te nka sɛ adwuma no yɛ den dodo anaasɛ ɛgye berɛ dodo nti, yɛtumi bɔ to hɔ yɛ nnwuma afoforɔ binom a yɛsusu sɛ ɛno deɛ ɛnsɛe yɛn berɛ anaasɛ yɛmmrɛ pii.","We may feel that the task is too difficult or time-consuming, so we may put them off, doing other activities that we think will save us time or effort.","“The rain is falling and the sun is shining.  It is a beautiful day, and it is a blessing.  I am filled with joy and wonder.”",0.063232421875
Afei wɔtumi kɔyɛ nkaebɔ wɔ radio ne dawubɔbea ahodoɔ so de bɔ wɔn adwuma no ho dawuro.,"Also, they make announcements on the radio and other places to advertise their products.","""I listen to radio and the news, and I hear stories of people who are struggling.""",0.214599609375
"Wɔhunu sɛ sɛ obi yɛ saa a, deɛ ɛka ne sɛ awerɛhoɔ ahyɛ onipa no so.","When someone is seen in this position, what it communicates is that the person is saddened.","“Wow, I’m so glad to be here, and I’m very pleased to hear you’re a beautiful person.”",0.172607421875
"Akanfoɔ gye di sɛ, ɛsiane nsɛnkyerɛnne yi nti, ahonhom no ma wɔn adwuma no kɔ so ma wɔnya dwa.",The Akans believe that the spirits help their work progress because of this gesture.,"“The situation is very difficult, and there are many problems for the people, and the number of their problems is very large.”",0.134765625
